Date,Open,High,Low,Close,Adj Close,Volume
2020-04-16 00:00:00-04:00,26.860000610351562,27.170000076293945,25.954999923706055,26.549999237060547,26.549999237060547,21946564
2020-04-17 00:00:00-04:00,27.15999984741211,27.920000076293945,26.469999313354492,26.700000762939453,26.700000762939453,21129460
2020-04-20 00:00:00-04:00,26.309999465942383,27.530000686645508,26.110000610351562,27.010000228881836,27.010000228881836,16755369
2020-04-21 00:00:00-04:00,26.389999389648438,26.719999313354492,25.05500030517578,25.75,25.75,28093694
2020-04-22 00:00:00-04:00,27.0,28.5,26.450000762939453,28.440000534057617,28.440000534057617,28587496
2020-04-23 00:00:00-04:00,28.43000030517578,28.84000015258789,27.729999542236328,27.860000610351562,27.860000610351562,19019564
2020-04-24 00:00:00-04:00,27.989999771118164,28.834999084472656,27.459999084472656,28.739999771118164,28.739999771118164,15936424
2020-04-27 00:00:00-04:00,29.1299991607666,30.385000228881836,29.1299991607666,30.0,30.0,22490592
2020-04-28 00:00:00-04:00,30.399999618530273,30.450000762939453,28.573400497436523,28.790000915527344,28.790000915527344,23363980
2020-04-29 00:00:00-04:00,30.059999465942383,31.5,29.6200008392334,31.09000015258789,31.09000015258789,29568757
2020-04-30 00:00:00-04:00,28.790000915527344,30.56999969482422,28.084999084472656,28.68000030517578,28.68000030517578,68959054
2020-05-01 00:00:00-04:00,28.0,28.44499969482422,27.191499710083008,27.84000015258789,27.84000015258789,28231066
2020-05-04 00:00:00-04:00,27.600000381469727,28.420000076293945,27.389999389648438,28.229999542236328,28.229999542236328,17846258
2020-05-05 00:00:00-04:00,28.670000076293945,28.729900360107422,27.899999618530273,28.06999969482422,28.06999969482422,19221904
2020-05-06 00:00:00-04:00,28.350000381469727,28.420000076293945,27.55299949645996,27.68000030517578,27.68000030517578,15531047
2020-05-07 00:00:00-04:00,28.079999923706055,28.774999618530273,27.940000534057617,28.770000457763672,28.770000457763672,16190536
2020-05-08 00:00:00-04:00,29.09000015258789,29.969999313354492,28.739999771118164,29.93000030517578,29.93000030517578,19208844
2020-05-11 00:00:00-04:00,29.649999618530273,30.075000762939453,29.33180046081543,29.690000534057617,29.690000534057617,13839751
2020-05-12 00:00:00-04:00,29.850000381469727,29.93000030517578,29.09000015258789,29.149999618530273,29.149999618530273,13734496
2020-05-13 00:00:00-04:00,29.239999771118164,29.68000030517578,27.579999923706055,28.1299991607666,28.1299991607666,19401663
2020-05-14 00:00:00-04:00,27.829999923706055,28.579999923706055,27.1200008392334,28.559999465942383,28.559999465942383,12364650
2020-05-15 00:00:00-04:00,28.299999237060547,29.25,28.110000610351562,29.0,29.0,15939163
2020-05-18 00:00:00-04:00,29.700000762939453,30.28499984741211,29.559999465942383,29.639999389648438,29.639999389648438,15790015
2020-05-19 00:00:00-04:00,29.700000762939453,30.350000381469727,29.325000762939453,29.8799991607666,29.8799991607666,17386159
2020-05-20 00:00:00-04:00,30.5,32.349998474121094,30.450000762939453,32.22999954223633,32.22999954223633,26955488
2020-05-21 00:00:00-04:00,32.099998474121094,32.61000061035156,31.389999389648438,32.34000015258789,32.34000015258789,22881674
2020-05-22 00:00:00-04:00,32.380001068115234,32.77000045776367,31.774999618530273,32.619998931884766,32.619998931884766,13310716
2020-05-26 00:00:00-04:00,33.599998474121094,34.27000045776367,33.36000061035156,34.0099983215332,34.0099983215332,20489328
2020-05-27 00:00:00-04:00,33.630001068115234,34.0,32.23500061035156,33.06999969482422,33.06999969482422,24550866
2020-05-28 00:00:00-04:00,31.5,32.68000030517578,31.31999969482422,31.600000381469727,31.600000381469727,37323844
2020-05-29 00:00:00-04:00,31.559999465942383,31.610000610351562,30.290000915527344,30.969999313354492,30.969999313354492,39427683
2020-06-01 00:00:00-04:00,31.059999465942383,32.099998474121094,30.84000015258789,31.889999389648438,31.889999389648438,14583619
2020-06-02 00:00:00-04:00,32.189998626708984,32.42499923706055,31.610000610351562,32.2599983215332,32.2599983215332,15318429
2020-06-03 00:00:00-04:00,32.61000061035156,35.040000915527344,32.439998626708984,34.880001068115234,34.880001068115234,28396335
2020-06-04 00:00:00-04:00,34.5,34.939998626708984,33.34000015258789,33.720001220703125,33.720001220703125,20265079
2020-06-05 00:00:00-04:00,34.470001220703125,35.970001220703125,34.470001220703125,34.869998931884766,34.869998931884766,23211535
2020-06-08 00:00:00-04:00,35.959999084472656,36.939998626708984,35.75,36.63999938964844,36.63999938964844,20211942
2020-06-09 00:00:00-04:00,35.9900016784668,36.20000076293945,35.16299819946289,35.91999816894531,35.91999816894531,17840740
2020-06-10 00:00:00-04:00,36.119998931884766,36.439998626708984,34.900001525878906,35.13999938964844,35.13999938964844,17480658
2020-06-11 00:00:00-04:00,33.130001068115234,34.45000076293945,32.720001220703125,33.029998779296875,33.029998779296875,23727861
2020-06-12 00:00:00-04:00,33.939998626708984,34.170101165771484,32.470001220703125,33.400001525878906,33.400001525878906,14709354
2020-06-15 00:00:00-04:00,32.90999984741211,34.189998626708984,32.84000015258789,34.11000061035156,34.11000061035156,19342186
2020-06-16 00:00:00-04:00,35.13999938964844,35.459999084472656,34.209999084472656,34.630001068115234,34.630001068115234,20132416
2020-06-17 00:00:00-04:00,34.4900016784668,34.81999969482422,34.099998474121094,34.34000015258789,34.34000015258789,12266135
2020-06-18 00:00:00-04:00,34.29999923706055,34.44499969482422,33.86000061035156,34.029998779296875,34.029998779296875,10543562
2020-06-19 00:00:00-04:00,34.63999938964844,34.94499969482422,33.400001525878906,33.40999984741211,33.40999984741211,19345480
2020-06-22 00:00:00-04:00,33.56999969482422,33.63999938964844,32.95000076293945,33.470001220703125,33.470001220703125,12896575
2020-06-23 00:00:00-04:00,33.75,33.79999923706055,32.730098724365234,32.90999984741211,32.90999984741211,20549344
2020-06-24 00:00:00-04:00,32.529998779296875,33.060001373291016,31.34000015258789,31.729999542236328,31.729999542236328,16586771
2020-06-25 00:00:00-04:00,31.540000915527344,31.604999542236328,30.81999969482422,31.3700008392334,31.3700008392334,17802556
2020-06-26 00:00:00-04:00,31.1200008392334,31.31999969482422,28.75,29.049999237060547,29.049999237060547,56913649
2020-06-29 00:00:00-04:00,28.510000228881836,30.03499984741211,28.229999542236328,29.489999771118164,29.489999771118164,27482817
2020-06-30 00:00:00-04:00,29.6299991607666,29.81999969482422,29.020000457763672,29.790000915527344,29.790000915527344,20647989
2020-07-01 00:00:00-04:00,30.149999618530273,31.170000076293945,30.059999465942383,30.809999465942383,30.809999465942383,20778996
2020-07-02 00:00:00-04:00,31.299999237060547,31.399999618530273,30.395000457763672,30.8700008392334,30.8700008392334,14553748
2020-07-06 00:00:00-04:00,31.549999237060547,32.810001373291016,31.155000686645508,32.34000015258789,32.34000015258789,22399973
2020-07-07 00:00:00-04:00,31.959999084472656,33.66999816894531,31.764999389648438,32.9900016784668,32.9900016784668,27940879
2020-07-08 00:00:00-04:00,33.20000076293945,36.97999954223633,32.72999954223633,35.40999984741211,35.40999984741211,109654665
2020-07-09 00:00:00-04:00,35.880001068115234,36.18000030517578,34.810001373291016,35.720001220703125,35.720001220703125,34648752
2020-07-10 00:00:00-04:00,35.459999084472656,35.7599983215332,34.86000061035156,35.400001525878906,35.400001525878906,15238716
2020-07-13 00:00:00-04:00,35.720001220703125,36.209999084472656,33.7599983215332,33.81999969482422,33.81999969482422,22480572
2020-07-14 00:00:00-04:00,33.529998779296875,34.65999984741211,33.439998626708984,34.380001068115234,34.380001068115234,18533247
2020-07-15 00:00:00-04:00,35.119998931884766,35.79999923706055,34.62070083618164,35.66999816894531,35.66999816894531,16579873
2020-07-16 00:00:00-04:00,34.130001068115234,35.58000183105469,34.0,35.279998779296875,35.279998779296875,24353300
2020-07-17 00:00:00-04:00,35.310001373291016,35.999000549316406,34.72999954223633,35.810001373291016,35.810001373291016,18571113
2020-07-20 00:00:00-04:00,35.79999923706055,37.16999816894531,35.79999923706055,37.060001373291016,37.060001373291016,16866965
2020-07-21 00:00:00-04:00,37.790000915527344,38.5,37.0,37.0099983215332,37.0099983215332,19275865
2020-07-22 00:00:00-04:00,36.970001220703125,37.41999816894531,36.25,36.939998626708984,36.939998626708984,18185154
2020-07-23 00:00:00-04:00,37.650001525878906,40.255001068115234,37.5,38.439998626708984,38.439998626708984,90266687
2020-07-24 00:00:00-04:00,38.279998779296875,38.540000915527344,37.13999938964844,37.540000915527344,37.540000915527344,23068344
2020-07-27 00:00:00-04:00,37.579898834228516,37.59000015258789,36.09000015258789,36.849998474121094,36.849998474121094,22911333
2020-07-28 00:00:00-04:00,36.45000076293945,37.31999969482422,36.40999984741211,36.61000061035156,36.61000061035156,13566849
2020-07-29 00:00:00-04:00,36.970001220703125,37.25,36.72999954223633,37.15999984741211,37.15999984741211,10675567
2020-07-30 00:00:00-04:00,36.72999954223633,37.10499954223633,36.380001068115234,36.720001220703125,36.720001220703125,9997391
2020-07-31 00:00:00-04:00,37.33000183105469,37.33000183105469,35.970001220703125,36.400001525878906,36.400001525878906,18551547
2020-08-03 00:00:00-04:00,36.40999984741211,36.88999938964844,35.90380096435547,36.38999938964844,36.38999938964844,15488023
2020-08-04 00:00:00-04:00,35.91999816894531,36.61000061035156,35.650001525878906,36.349998474121094,36.349998474121094,10596685
2020-08-05 00:00:00-04:00,36.560001373291016,37.34000015258789,36.40999984741211,36.790000915527344,36.790000915527344,10052108
2020-08-06 00:00:00-04:00,36.849998474121094,37.810001373291016,36.4900016784668,37.689998626708984,37.689998626708984,10478861
2020-08-07 00:00:00-04:00,37.41999816894531,38.025001525878906,36.72999954223633,37.13999938964844,37.13999938964844,11341053
2020-08-10 00:00:00-04:00,38.36000061035156,39.16999816894531,37.310001373291016,37.439998626708984,37.439998626708984,29298411
2020-08-11 00:00:00-04:00,37.59000015258789,39.0,36.709999084472656,37.279998779296875,37.279998779296875,20486047
2020-08-12 00:00:00-04:00,37.5,38.0,36.820701599121094,37.439998626708984,37.439998626708984,11013333
2020-08-13 00:00:00-04:00,37.43000030517578,38.27000045776367,37.369998931884766,37.81999969482422,37.81999969482422,13259407
2020-08-14 00:00:00-04:00,37.7400016784668,37.959999084472656,37.279998779296875,37.900001525878906,37.900001525878906,10377318
2020-08-17 00:00:00-04:00,37.95000076293945,38.09000015258789,37.27000045776367,37.970001220703125,37.970001220703125,10188499
2020-08-18 00:00:00-04:00,38.279998779296875,38.459999084472656,37.7400016784668,38.0099983215332,38.0099983215332,8572471
2020-08-19 00:00:00-04:00,38.09000015258789,39.52000045776367,38.060001373291016,38.88999938964844,38.88999938964844,17077241
2020-08-20 00:00:00-04:00,38.619998931884766,39.0,38.29999923706055,38.959999084472656,38.959999084472656,7745448
2020-08-21 00:00:00-04:00,38.9900016784668,39.38999938964844,38.70000076293945,39.2599983215332,39.2599983215332,9758567
2020-08-24 00:00:00-04:00,39.68000030517578,40.79999923706055,39.63999938964844,40.4900016784668,40.4900016784668,20496571
2020-08-25 00:00:00-04:00,40.439998626708984,40.69900131225586,39.31999969482422,40.54999923706055,40.54999923706055,12470520
2020-08-26 00:00:00-04:00,40.54999923706055,41.33000183105469,40.0,41.08000183105469,41.08000183105469,12532525
2020-08-27 00:00:00-04:00,40.970001220703125,41.25,40.06999969482422,40.38999938964844,40.38999938964844,13055043
2020-08-28 00:00:00-04:00,40.5,41.16999816894531,40.41999816894531,41.06999969482422,41.06999969482422,8033773
2020-08-31 00:00:00-04:00,40.9900016784668,41.06999969482422,40.564998626708984,40.58000183105469,40.58000183105469,7468349
2020-09-01 00:00:00-04:00,40.61000061035156,41.244998931884766,40.13999938964844,41.150001525878906,41.150001525878906,10478788
2020-09-02 00:00:00-04:00,41.52000045776367,44.09000015258789,41.36000061035156,43.66999816894531,43.66999816894531,26800035
2020-09-03 00:00:00-04:00,42.7400016784668,43.0,40.959999084472656,41.630001068115234,41.630001068115234,18760841
2020-09-04 00:00:00-04:00,41.20000076293945,41.4900016784668,38.43009948730469,39.869998931884766,39.869998931884766,17824985
2020-09-08 00:00:00-04:00,38.52000045776367,39.18000030517578,38.099998474121094,38.189998626708984,38.189998626708984,16117252
2020-09-09 00:00:00-04:00,38.849998474121094,39.810001373291016,38.33000183105469,39.560001373291016,39.560001373291016,10743999
2020-09-10 00:00:00-04:00,39.790000915527344,40.400001525878906,38.81999969482422,38.95000076293945,38.95000076293945,10412334
2020-09-11 00:00:00-04:00,39.2400016784668,39.4900016784668,38.510101318359375,38.93000030517578,38.93000030517578,9885508
2020-09-14 00:00:00-04:00,39.40999984741211,39.5880012512207,38.54999923706055,38.77000045776367,38.77000045776367,9418354
2020-09-15 00:00:00-04:00,39.189998626708984,39.29999923706055,38.224998474121094,39.09000015258789,39.09000015258789,14104996
2020-09-16 00:00:00-04:00,39.38999938964844,40.900001525878906,39.189998626708984,39.599998474121094,39.599998474121094,18896608
2020-09-17 00:00:00-04:00,38.849998474121094,39.53499984741211,38.60499954223633,39.349998474121094,39.349998474121094,12753000
2020-09-18 00:00:00-04:00,39.36000061035156,40.244998931884766,38.93000030517578,40.150001525878906,40.150001525878906,19492978
2020-09-21 00:00:00-04:00,39.43000030517578,40.20000076293945,39.21500015258789,39.900001525878906,39.900001525878906,13789981
2020-09-22 00:00:00-04:00,40.369998931884766,42.83000183105469,40.27000045776367,42.72999954223633,42.72999954223633,22379005
2020-09-23 00:00:00-04:00,43.880001068115234,46.81990051269531,43.70000076293945,45.33000183105469,45.33000183105469,64803815
2020-09-24 00:00:00-04:00,44.689998626708984,45.06999969482422,42.65999984741211,43.13999938964844,43.13999938964844,27772770
2020-09-25 00:00:00-04:00,43.209999084472656,44.02000045776367,42.59000015258789,43.84000015258789,43.84000015258789,15456558
2020-09-28 00:00:00-04:00,44.400001525878906,44.41999816894531,43.61000061035156,44.150001525878906,44.150001525878906,11672236
2020-09-29 00:00:00-04:00,44.349998474121094,45.5099983215332,44.290000915527344,44.7400016784668,44.7400016784668,13593291
2020-09-30 00:00:00-04:00,44.619998931884766,45.09000015258789,43.95000076293945,44.5,44.5,12923384
2020-10-01 00:00:00-04:00,45.06999969482422,46.720001220703125,44.97999954223633,46.70000076293945,46.70000076293945,18687023
2020-10-02 00:00:00-04:00,45.540000915527344,46.8849983215332,45.43000030517578,46.119998931884766,46.119998931884766,13496810
2020-10-05 00:00:00-04:00,46.459999084472656,47.494998931884766,46.119998931884766,47.310001373291016,47.310001373291016,11202372
2020-10-06 00:00:00-04:00,47.27000045776367,47.869998931884766,45.029998779296875,45.599998474121094,45.599998474121094,15666552
2020-10-07 00:00:00-04:00,46.06999969482422,46.400001525878906,45.7400016784668,45.869998931884766,45.869998931884766,19407737
2020-10-08 00:00:00-04:00,46.439998626708984,46.619998931884766,45.779998779296875,46.0099983215332,46.0099983215332,11355529
2020-10-09 00:00:00-04:00,46.400001525878906,46.40729904174805,45.65999984741211,45.900001525878906,45.900001525878906,8285392
2020-10-12 00:00:00-04:00,47.61000061035156,48.650001525878906,47.40999984741211,48.25,48.25,24162399
2020-10-13 00:00:00-04:00,48.279998779296875,48.31999969482422,46.9900016784668,47.0,47.0,9805899
2020-10-14 00:00:00-04:00,47.4900016784668,47.70000076293945,45.61989974975586,45.97999954223633,45.97999954223633,14455025
2020-10-15 00:00:00-04:00,45.060001373291016,46.084999084472656,44.29999923706055,46.029998779296875,46.029998779296875,19823809
2020-10-16 00:00:00-04:00,46.36000061035156,46.45000076293945,45.053001403808594,45.810001373291016,45.810001373291016,13009817
2020-10-19 00:00:00-04:00,46.04999923706055,46.29999923706055,45.24480056762695,45.81999969482422,45.81999969482422,9870727
2020-10-20 00:00:00-04:00,45.54999923706055,46.779998779296875,45.459999084472656,46.349998474121094,46.349998474121094,9508428
2020-10-21 00:00:00-04:00,48.970001220703125,50.525001525878906,48.849998474121094,50.2400016784668,50.2400016784668,30719662
2020-10-22 00:00:00-04:00,50.0,50.3400993347168,48.11000061035156,50.279998779296875,50.279998779296875,18289013
2020-10-23 00:00:00-04:00,50.20000076293945,50.5,48.94169998168945,50.439998626708984,50.439998626708984,14897673
2020-10-26 00:00:00-04:00,50.0,50.650001525878906,48.39500045776367,49.0,49.0,22803976
2020-10-27 00:00:00-04:00,49.5,51.5099983215332,49.13999938964844,51.27000045776367,51.27000045776367,19306244
2020-10-28 00:00:00-04:00,49.599998474121094,50.0,48.25149917602539,48.529998779296875,48.529998779296875,20168090
2020-10-29 00:00:00-04:00,51.95000076293945,52.93000030517578,50.56999969482422,52.43000030517578,52.43000030517578,55935579
2020-10-30 00:00:00-04:00,44.529998779296875,45.18000030517578,40.83000183105469,41.36000061035156,41.36000061035156,86425061
2020-11-02 00:00:00-05:00,41.150001525878906,41.599998474121094,38.93000030517578,39.470001220703125,39.470001220703125,47323490
2020-11-03 00:00:00-05:00,40.029998779296875,42.11759948730469,40.029998779296875,41.72999954223633,41.72999954223633,33813058
2020-11-04 00:00:00-05:00,42.22999954223633,42.93000030517578,40.810001373291016,42.7599983215332,42.7599983215332,34716981
2020-11-05 00:00:00-05:00,43.5099983215332,44.03799819946289,42.47999954223633,43.709999084472656,43.709999084472656,19693614
2020-11-06 00:00:00-05:00,43.5099983215332,44.189998626708984,42.81999969482422,43.119998931884766,43.119998931884766,17096928
2020-11-09 00:00:00-05:00,43.959999084472656,45.18000030517578,43.11000061035156,43.189998626708984,43.189998626708984,21244729
2020-11-10 00:00:00-05:00,43.36000061035156,43.970001220703125,41.61000061035156,42.40999984741211,42.40999984741211,14129206
2020-11-11 00:00:00-05:00,42.970001220703125,43.72999954223633,42.86000061035156,43.630001068115234,43.630001068115234,11060756
2020-11-12 00:00:00-05:00,43.29999923706055,44.150001525878906,42.68000030517578,42.810001373291016,42.810001373291016,9111416
2020-11-13 00:00:00-05:00,43.25,43.529998779296875,42.415000915527344,43.47999954223633,43.47999954223633,8128413
2020-11-16 00:00:00-05:00,43.5,43.63999938964844,42.43000030517578,42.72999954223633,42.72999954223633,14275425
2020-11-17 00:00:00-05:00,42.36000061035156,43.43000030517578,42.36000061035156,42.849998474121094,42.849998474121094,11288799
2020-11-18 00:00:00-05:00,42.939998626708984,44.290000915527344,42.79999923706055,43.33000183105469,43.33000183105469,9988717
2020-11-19 00:00:00-05:00,43.119998931884766,43.869998931884766,42.79999923706055,43.619998931884766,43.619998931884766,13873994
2020-11-20 00:00:00-05:00,43.79999923706055,45.31999969482422,43.45000076293945,44.68000030517578,44.68000030517578,17050972
2020-11-23 00:00:00-05:00,44.900001525878906,45.564998626708984,44.18000030517578,44.939998626708984,44.939998626708984,10392108
2020-11-24 00:00:00-05:00,45.130001068115234,45.439998626708984,44.459999084472656,45.22999954223633,45.22999954223633,9053930
2020-11-25 00:00:00-05:00,44.970001220703125,46.849998474121094,44.849998474121094,46.43000030517578,46.43000030517578,15076622
2020-11-27 00:00:00-05:00,46.560001373291016,47.005001068115234,46.20000076293945,46.59000015258789,46.59000015258789,5133346
2020-11-30 00:00:00-05:00,46.52000045776367,46.81999969482422,44.935001373291016,46.5099983215332,46.5099983215332,9968764
2020-12-01 00:00:00-05:00,46.7599983215332,47.26499938964844,45.80500030517578,46.66999816894531,46.66999816894531,9084029
2020-12-02 00:00:00-05:00,46.36000061035156,47.939998626708984,45.93000030517578,47.22999954223633,47.22999954223633,10284001
